time,value,system,replica,metric
91.2,2.723619,M1-CN045,replica3,Drug - Tyr106 minimum distance
91.4,2.2238930000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
91.6,2.477823,M1-CN045,replica3,Drug - Tyr106 minimum distance
91.8,2.868255,M1-CN045,replica3,Drug - Tyr106 minimum distance
92.0,2.824764,M1-CN045,replica3,Drug - Tyr106 minimum distance
92.2,1.9274060000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
92.4,2.611455,M1-CN045,replica3,Drug - Tyr106 minimum distance
92.6,3.064149,M1-CN045,replica3,Drug - Tyr106 minimum distance
92.8,2.442949,M1-CN045,replica3,Drug - Tyr106 minimum distance
93.0,2.382727,M1-CN045,replica3,Drug - Tyr106 minimum distance
93.2,2.405226,M1-CN045,replica3,Drug - Tyr106 minimum distance
93.4,2.495638,M1-CN045,replica3,Drug - Tyr106 minimum distance
93.6,2.892627,M1-CN045,replica3,Drug - Tyr106 minimum distance
93.8,3.1588290000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
94.0,2.5832889999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
94.2,2.676678,M1-CN045,replica3,Drug - Tyr106 minimum distance
94.4,2.640456,M1-CN045,replica3,Drug - Tyr106 minimum distance
94.6,2.6294109999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
94.8,2.595401,M1-CN045,replica3,Drug - Tyr106 minimum distance
95.0,2.391401,M1-CN045,replica3,Drug - Tyr106 minimum distance
95.2,2.7112760000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
95.4,2.7476149999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
95.6,2.595191,M1-CN045,replica3,Drug - Tyr106 minimum distance
95.8,2.4537519999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
96.0,2.191894,M1-CN045,replica3,Drug - Tyr106 minimum distance
96.2,2.411101,M1-CN045,replica3,Drug - Tyr106 minimum distance
96.4,2.254637,M1-CN045,replica3,Drug - Tyr106 minimum distance
96.6,2.687674,M1-CN045,replica3,Drug - Tyr106 minimum distance
96.8,2.88647,M1-CN045,replica3,Drug - Tyr106 minimum distance
97.0,2.49834,M1-CN045,replica3,Drug - Tyr106 minimum distance
97.2,2.5297799999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
97.4,2.458498,M1-CN045,replica3,Drug - Tyr106 minimum distance
97.6,2.084105,M1-CN045,replica3,Drug - Tyr106 minimum distance
97.8,2.465925,M1-CN045,replica3,Drug - Tyr106 minimum distance
98.0,2.288844,M1-CN045,replica3,Drug - Tyr106 minimum distance
98.2,2.965047,M1-CN045,replica3,Drug - Tyr106 minimum distance
98.4,2.217226,M1-CN045,replica3,Drug - Tyr106 minimum distance
98.6,2.2909640000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
98.8,2.408613,M1-CN045,replica3,Drug - Tyr106 minimum distance
99.0,2.813504,M1-CN045,replica3,Drug - Tyr106 minimum distance
99.2,2.584377,M1-CN045,replica3,Drug - Tyr106 minimum distance
99.4,2.344929,M1-CN045,replica3,Drug - Tyr106 minimum distance
99.6,2.4315439999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
99.8,2.253108,M1-CN045,replica3,Drug - Tyr106 minimum distance
100.0,2.2949729999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
100.2,2.5658730000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
100.4,2.523708,M1-CN045,replica3,Drug - Tyr106 minimum distance
100.6,2.152324,M1-CN045,replica3,Drug - Tyr106 minimum distance
100.8,2.0311589999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
101.0,2.542066,M1-CN045,replica3,Drug - Tyr106 minimum distance
101.2,2.414335,M1-CN045,replica3,Drug - Tyr106 minimum distance
101.4,2.228029,M1-CN045,replica3,Drug - Tyr106 minimum distance
101.6,2.3807780000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
101.8,2.7505819999999996,M1-CN045,replica3,Drug - Tyr106 minimum distance
102.0,2.374215,M1-CN045,replica3,Drug - Tyr106 minimum distance
102.2,2.730477,M1-CN045,replica3,Drug - Tyr106 minimum distance
102.4,2.46402,M1-CN045,replica3,Drug - Tyr106 minimum distance
102.6,2.784836,M1-CN045,replica3,Drug - Tyr106 minimum distance
102.8,2.327533,M1-CN045,replica3,Drug - Tyr106 minimum distance
103.0,2.190178,M1-CN045,replica3,Drug - Tyr106 minimum distance
103.2,2.2670019999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
103.4,2.2240960000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
103.6,2.377941,M1-CN045,replica3,Drug - Tyr106 minimum distance
103.8,2.352659,M1-CN045,replica3,Drug - Tyr106 minimum distance
104.0,2.191665,M1-CN045,replica3,Drug - Tyr106 minimum distance
104.2,2.632453,M1-CN045,replica3,Drug - Tyr106 minimum distance
104.4,2.748253,M1-CN045,replica3,Drug - Tyr106 minimum distance
104.6,2.220901,M1-CN045,replica3,Drug - Tyr106 minimum distance
104.8,2.392176,M1-CN045,replica3,Drug - Tyr106 minimum distance
105.0,2.484372,M1-CN045,replica3,Drug - Tyr106 minimum distance
105.2,2.7116230000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
105.4,2.14292,M1-CN045,replica3,Drug - Tyr106 minimum distance
105.6,2.639114,M1-CN045,replica3,Drug - Tyr106 minimum distance
105.8,2.470204,M1-CN045,replica3,Drug - Tyr106 minimum distance
106.0,2.466374,M1-CN045,replica3,Drug - Tyr106 minimum distance
106.2,2.39159,M1-CN045,replica3,Drug - Tyr106 minimum distance
106.4,2.303931,M1-CN045,replica3,Drug - Tyr106 minimum distance
106.6,2.493074,M1-CN045,replica3,Drug - Tyr106 minimum distance
106.8,2.480522,M1-CN045,replica3,Drug - Tyr106 minimum distance
107.0,2.863058,M1-CN045,replica3,Drug - Tyr106 minimum distance
107.2,2.548805,M1-CN045,replica3,Drug - Tyr106 minimum distance
107.4,2.6983319999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
107.6,2.8666720000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
107.8,2.8765410000000005,M1-CN045,replica3,Drug - Tyr106 minimum distance
108.0,2.1968389999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
108.2,2.408173,M1-CN045,replica3,Drug - Tyr106 minimum distance
108.4,2.4214469999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
108.6,2.299433,M1-CN045,replica3,Drug - Tyr106 minimum distance
108.8,2.616142,M1-CN045,replica3,Drug - Tyr106 minimum distance
109.0,2.463413,M1-CN045,replica3,Drug - Tyr106 minimum distance
109.2,2.232867,M1-CN045,replica3,Drug - Tyr106 minimum distance
109.4,2.066349,M1-CN045,replica3,Drug - Tyr106 minimum distance
109.6,2.273215,M1-CN045,replica3,Drug - Tyr106 minimum distance
109.8,2.5102010000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
110.0,3.027359,M1-CN045,replica3,Drug - Tyr106 minimum distance
110.2,2.778003,M1-CN045,replica3,Drug - Tyr106 minimum distance
110.4,2.5564999999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
110.6,2.349679,M1-CN045,replica3,Drug - Tyr106 minimum distance
110.8,2.534977,M1-CN045,replica3,Drug - Tyr106 minimum distance
111.0,2.6085439999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
111.2,2.342753,M1-CN045,replica3,Drug - Tyr106 minimum distance
111.4,2.5358599999999996,M1-CN045,replica3,Drug - Tyr106 minimum distance
111.6,2.497421,M1-CN045,replica3,Drug - Tyr106 minimum distance
111.8,3.1677939999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
112.0,2.215087,M1-CN045,replica3,Drug - Tyr106 minimum distance
112.2,2.314324,M1-CN045,replica3,Drug - Tyr106 minimum distance
112.4,2.039804,M1-CN045,replica3,Drug - Tyr106 minimum distance
112.6,2.5344230000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
112.8,2.264044,M1-CN045,replica3,Drug - Tyr106 minimum distance
113.0,2.305343,M1-CN045,replica3,Drug - Tyr106 minimum distance
113.2,2.526184,M1-CN045,replica3,Drug - Tyr106 minimum distance
113.4,2.250287,M1-CN045,replica3,Drug - Tyr106 minimum distance
113.6,2.406158,M1-CN045,replica3,Drug - Tyr106 minimum distance
113.8,2.377687,M1-CN045,replica3,Drug - Tyr106 minimum distance
114.0,2.3744680000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
114.2,2.540711,M1-CN045,replica3,Drug - Tyr106 minimum distance
114.4,2.388912,M1-CN045,replica3,Drug - Tyr106 minimum distance
114.6,2.681885,M1-CN045,replica3,Drug - Tyr106 minimum distance
114.8,2.461952,M1-CN045,replica3,Drug - Tyr106 minimum distance
115.0,2.5818580000000004,M1-CN045,replica3,Drug - Tyr106 minimum distance
115.2,2.586679,M1-CN045,replica3,Drug - Tyr106 minimum distance
115.4,2.189753,M1-CN045,replica3,Drug - Tyr106 minimum distance
115.6,2.499377,M1-CN045,replica3,Drug - Tyr106 minimum distance
115.8,2.230112,M1-CN045,replica3,Drug - Tyr106 minimum distance
116.0,2.561037,M1-CN045,replica3,Drug - Tyr106 minimum distance
116.2,2.302912,M1-CN045,replica3,Drug - Tyr106 minimum distance
116.4,2.468581,M1-CN045,replica3,Drug - Tyr106 minimum distance
116.6,2.220112,M1-CN045,replica3,Drug - Tyr106 minimum distance
116.8,3.170271,M1-CN045,replica3,Drug - Tyr106 minimum distance
117.0,2.840001,M1-CN045,replica3,Drug - Tyr106 minimum distance
117.2,2.4461,M1-CN045,replica3,Drug - Tyr106 minimum distance
117.4,2.640171,M1-CN045,replica3,Drug - Tyr106 minimum distance
117.6,2.561058,M1-CN045,replica3,Drug - Tyr106 minimum distance
117.8,2.5971909999999996,M1-CN045,replica3,Drug - Tyr106 minimum distance
118.0,2.249644,M1-CN045,replica3,Drug - Tyr106 minimum distance
118.2,1.998902,M1-CN045,replica3,Drug - Tyr106 minimum distance
118.4,2.5224990000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
118.6,2.45864,M1-CN045,replica3,Drug - Tyr106 minimum distance
118.8,2.553921,M1-CN045,replica3,Drug - Tyr106 minimum distance
119.0,2.519963,M1-CN045,replica3,Drug - Tyr106 minimum distance
119.2,2.05295,M1-CN045,replica3,Drug - Tyr106 minimum distance
119.4,2.544484,M1-CN045,replica3,Drug - Tyr106 minimum distance
119.6,2.571186,M1-CN045,replica3,Drug - Tyr106 minimum distance
119.8,2.15641,M1-CN045,replica3,Drug - Tyr106 minimum distance
120.0,1.885471,M1-CN045,replica3,Drug - Tyr106 minimum distance
120.2,2.4058479999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
120.4,2.480104,M1-CN045,replica3,Drug - Tyr106 minimum distance
120.6,2.483102,M1-CN045,replica3,Drug - Tyr106 minimum distance
120.8,2.960645,M1-CN045,replica3,Drug - Tyr106 minimum distance
121.0,2.3144970000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
121.2,2.489518,M1-CN045,replica3,Drug - Tyr106 minimum distance
121.4,2.4300420000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
121.6,2.5674330000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
121.8,2.235755,M1-CN045,replica3,Drug - Tyr106 minimum distance
122.0,1.9648409999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
122.2,2.401666,M1-CN045,replica3,Drug - Tyr106 minimum distance
122.4,2.3863980000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
122.6,2.167995,M1-CN045,replica3,Drug - Tyr106 minimum distance
122.8,2.313806,M1-CN045,replica3,Drug - Tyr106 minimum distance
123.0,2.35966,M1-CN045,replica3,Drug - Tyr106 minimum distance
123.2,2.5387779999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
123.4,2.396289,M1-CN045,replica3,Drug - Tyr106 minimum distance
123.6,2.052462,M1-CN045,replica3,Drug - Tyr106 minimum distance
123.8,2.4821969999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
124.0,2.7564480000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
124.2,2.8205150000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
124.4,2.448305,M1-CN045,replica3,Drug - Tyr106 minimum distance
124.6,2.6714409999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
124.8,3.347191,M1-CN045,replica3,Drug - Tyr106 minimum distance
125.0,2.7587159999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
125.2,2.636115,M1-CN045,replica3,Drug - Tyr106 minimum distance
125.4,2.444605,M1-CN045,replica3,Drug - Tyr106 minimum distance
125.6,2.1759139999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
125.8,2.95738,M1-CN045,replica3,Drug - Tyr106 minimum distance
126.0,2.1347140000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
126.2,2.449287,M1-CN045,replica3,Drug - Tyr106 minimum distance
126.4,2.9360350000000004,M1-CN045,replica3,Drug - Tyr106 minimum distance
126.6,2.646013,M1-CN045,replica3,Drug - Tyr106 minimum distance
126.8,2.413089,M1-CN045,replica3,Drug - Tyr106 minimum distance
127.0,2.315814,M1-CN045,replica3,Drug - Tyr106 minimum distance
127.2,2.330536,M1-CN045,replica3,Drug - Tyr106 minimum distance
127.4,2.674885,M1-CN045,replica3,Drug - Tyr106 minimum distance
127.6,2.254729,M1-CN045,replica3,Drug - Tyr106 minimum distance
127.8,2.099237,M1-CN045,replica3,Drug - Tyr106 minimum distance
128.0,2.374299,M1-CN045,replica3,Drug - Tyr106 minimum distance
128.2,2.385246,M1-CN045,replica3,Drug - Tyr106 minimum distance
128.4,2.337024,M1-CN045,replica3,Drug - Tyr106 minimum distance
128.6,2.218511,M1-CN045,replica3,Drug - Tyr106 minimum distance
128.8,2.8206740000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
129.0,2.263537,M1-CN045,replica3,Drug - Tyr106 minimum distance
129.2,2.47873,M1-CN045,replica3,Drug - Tyr106 minimum distance
129.4,2.490099,M1-CN045,replica3,Drug - Tyr106 minimum distance
129.6,2.480907,M1-CN045,replica3,Drug - Tyr106 minimum distance
129.8,2.3311129999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
130.0,2.25608,M1-CN045,replica3,Drug - Tyr106 minimum distance
130.2,2.807777,M1-CN045,replica3,Drug - Tyr106 minimum distance
130.4,2.573496,M1-CN045,replica3,Drug - Tyr106 minimum distance
130.6,2.668406,M1-CN045,replica3,Drug - Tyr106 minimum distance
130.8,2.5908320000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
131.0,2.072416,M1-CN045,replica3,Drug - Tyr106 minimum distance
131.2,2.639018,M1-CN045,replica3,Drug - Tyr106 minimum distance
131.4,2.593493,M1-CN045,replica3,Drug - Tyr106 minimum distance
131.6,2.590637,M1-CN045,replica3,Drug - Tyr106 minimum distance
131.8,2.397415,M1-CN045,replica3,Drug - Tyr106 minimum distance
132.0,2.331377,M1-CN045,replica3,Drug - Tyr106 minimum distance
132.2,2.761358,M1-CN045,replica3,Drug - Tyr106 minimum distance
132.4,2.6664399999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
132.6,2.51052,M1-CN045,replica3,Drug - Tyr106 minimum distance
132.8,3.1970150000000004,M1-CN045,replica3,Drug - Tyr106 minimum distance
133.0,2.34478,M1-CN045,replica3,Drug - Tyr106 minimum distance
133.2,2.487164,M1-CN045,replica3,Drug - Tyr106 minimum distance
133.4,2.1717049999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
133.6,2.304844,M1-CN045,replica3,Drug - Tyr106 minimum distance
133.8,2.358135,M1-CN045,replica3,Drug - Tyr106 minimum distance
134.0,2.256947,M1-CN045,replica3,Drug - Tyr106 minimum distance
134.2,2.021954,M1-CN045,replica3,Drug - Tyr106 minimum distance
134.4,2.358201,M1-CN045,replica3,Drug - Tyr106 minimum distance
134.6,2.623966,M1-CN045,replica3,Drug - Tyr106 minimum distance
134.8,3.082647,M1-CN045,replica3,Drug - Tyr106 minimum distance
135.0,2.6166210000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
135.2,2.50334,M1-CN045,replica3,Drug - Tyr106 minimum distance
135.4,2.497238,M1-CN045,replica3,Drug - Tyr106 minimum distance
135.6,2.27598,M1-CN045,replica3,Drug - Tyr106 minimum distance
135.8,2.448365,M1-CN045,replica3,Drug - Tyr106 minimum distance
136.0,2.6108219999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
136.2,2.291308,M1-CN045,replica3,Drug - Tyr106 minimum distance
136.4,2.310583,M1-CN045,replica3,Drug - Tyr106 minimum distance
136.6,2.829504,M1-CN045,replica3,Drug - Tyr106 minimum distance
136.8,2.6050329999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
137.0,2.903982,M1-CN045,replica3,Drug - Tyr106 minimum distance
137.2,2.1164330000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
137.4,2.492028,M1-CN045,replica3,Drug - Tyr106 minimum distance
137.6,2.474529,M1-CN045,replica3,Drug - Tyr106 minimum distance
137.8,2.207217,M1-CN045,replica3,Drug - Tyr106 minimum distance
138.0,2.294033,M1-CN045,replica3,Drug - Tyr106 minimum distance
138.2,2.4532439999999998,M1-CN045,replica3,Drug - Tyr106 minimum distance
138.4,2.43662,M1-CN045,replica3,Drug - Tyr106 minimum distance
138.6,2.226588,M1-CN045,replica3,Drug - Tyr106 minimum distance
138.8,2.5348369999999996,M1-CN045,replica3,Drug - Tyr106 minimum distance
139.0,2.316767,M1-CN045,replica3,Drug - Tyr106 minimum distance
139.2,2.2775,M1-CN045,replica3,Drug - Tyr106 minimum distance
139.4,2.565639,M1-CN045,replica3,Drug - Tyr106 minimum distance
139.6,2.5590800000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
139.8,2.267579,M1-CN045,replica3,Drug - Tyr106 minimum distance
140.0,2.335981,M1-CN045,replica3,Drug - Tyr106 minimum distance
140.2,2.443728,M1-CN045,replica3,Drug - Tyr106 minimum distance
140.4,2.7637289999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
140.6,2.6491510000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
140.8,2.5092049999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
141.0,2.434628,M1-CN045,replica3,Drug - Tyr106 minimum distance
141.2,2.428603,M1-CN045,replica3,Drug - Tyr106 minimum distance
141.4,2.824287,M1-CN045,replica3,Drug - Tyr106 minimum distance
141.6,2.895046,M1-CN045,replica3,Drug - Tyr106 minimum distance
141.8,2.3853109999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
142.0,2.188467,M1-CN045,replica3,Drug - Tyr106 minimum distance
142.2,2.556443,M1-CN045,replica3,Drug - Tyr106 minimum distance
142.4,2.8561680000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
142.6,2.474955,M1-CN045,replica3,Drug - Tyr106 minimum distance
142.8,2.307121,M1-CN045,replica3,Drug - Tyr106 minimum distance
143.0,2.8292420000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
143.2,2.837483,M1-CN045,replica3,Drug - Tyr106 minimum distance
143.4,2.560213,M1-CN045,replica3,Drug - Tyr106 minimum distance
143.6,2.243347,M1-CN045,replica3,Drug - Tyr106 minimum distance
143.8,2.694436,M1-CN045,replica3,Drug - Tyr106 minimum distance
144.0,2.385246,M1-CN045,replica3,Drug - Tyr106 minimum distance
144.2,2.5280229999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
144.4,3.048625,M1-CN045,replica3,Drug - Tyr106 minimum distance
144.6,2.50042,M1-CN045,replica3,Drug - Tyr106 minimum distance
144.8,2.6258160000000004,M1-CN045,replica3,Drug - Tyr106 minimum distance
145.0,2.851842,M1-CN045,replica3,Drug - Tyr106 minimum distance
145.2,2.141913,M1-CN045,replica3,Drug - Tyr106 minimum distance
145.4,2.705568,M1-CN045,replica3,Drug - Tyr106 minimum distance
145.6,2.097428,M1-CN045,replica3,Drug - Tyr106 minimum distance
145.8,2.511831,M1-CN045,replica3,Drug - Tyr106 minimum distance
146.0,2.426955,M1-CN045,replica3,Drug - Tyr106 minimum distance
146.2,2.396563,M1-CN045,replica3,Drug - Tyr106 minimum distance
146.4,2.52478,M1-CN045,replica3,Drug - Tyr106 minimum distance
146.6,2.1621740000000003,M1-CN045,replica3,Drug - Tyr106 minimum distance
146.8,2.212915,M1-CN045,replica3,Drug - Tyr106 minimum distance
147.0,2.804963,M1-CN045,replica3,Drug - Tyr106 minimum distance
147.2,2.418719,M1-CN045,replica3,Drug - Tyr106 minimum distance
147.4,2.468583,M1-CN045,replica3,Drug - Tyr106 minimum distance
147.6,2.2606640000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
147.8,2.7973360000000005,M1-CN045,replica3,Drug - Tyr106 minimum distance
148.0,3.085874,M1-CN045,replica3,Drug - Tyr106 minimum distance
148.2,2.447322,M1-CN045,replica3,Drug - Tyr106 minimum distance
148.4,2.426399,M1-CN045,replica3,Drug - Tyr106 minimum distance
148.6,2.328305,M1-CN045,replica3,Drug - Tyr106 minimum distance
148.8,2.472448,M1-CN045,replica3,Drug - Tyr106 minimum distance
149.0,2.9435000000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
149.2,2.043847,M1-CN045,replica3,Drug - Tyr106 minimum distance
149.4,2.166728,M1-CN045,replica3,Drug - Tyr106 minimum distance
149.6,2.207919,M1-CN045,replica3,Drug - Tyr106 minimum distance
149.8,2.580907,M1-CN045,replica3,Drug - Tyr106 minimum distance
150.0,2.1191299999999997,M1-CN045,replica3,Drug - Tyr106 minimum distance
150.2,3.06245,M1-CN045,replica3,Drug - Tyr106 minimum distance
150.4,2.317198,M1-CN045,replica3,Drug - Tyr106 minimum distance
150.6,3.031073,M1-CN045,replica3,Drug - Tyr106 minimum distance
150.8,2.212193,M1-CN045,replica3,Drug - Tyr106 minimum distance
151.0,2.232622,M1-CN045,replica3,Drug - Tyr106 minimum distance
151.2,2.61063,M1-CN045,replica3,Drug - Tyr106 minimum distance
151.4,2.42854,M1-CN045,replica3,Drug - Tyr106 minimum distance
151.6,3.167429,M1-CN045,replica3,Drug - Tyr106 minimum distance
151.8,2.288339,M1-CN045,replica3,Drug - Tyr106 minimum distance
152.0,2.2560350000000002,M1-CN045,replica3,Drug - Tyr106 minimum distance
152.2,2.485096,M1-CN045,replica3,Drug - Tyr106 minimum distance
